College Code,College Name,Branch,Category,Rank,Round
E042,"Dr. Ambedkar Institute of Technology, Bengaluru",Information Science & Engineering (IS),KKR,102626,2
E044,"Dr.Shri Shri Shivakumara Mahaswamy College of Engineering, Bengaluru
Rural",Computer Science & Engineering (CS),GM,66222,1
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,61605,1
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,110249,3
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,59837,4
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,45073,1
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,87819,3
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,86011,4
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,67436,1
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,104956,3
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,73479,1
E046,"East Point College of Engineering and Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,110484,3
E046,"East Point College of Engineering and Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,44561,1
E046,"East Point College of Engineering and Technology, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,74935,4
E046,"East Point College of Engineering and Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,74935,3
E046,"East Point College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),GM,68312,1
E046,"East Point College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),GM,108885,3
E046,"East Point College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),KKR,84027,1
E211,"East West College of Engineering, Bengaluru",Aeronautical Engineering (AE),GM,90403,1
E211,"East West College of Engineering, Bengaluru",Agriculture Engineering Course (AL),GM,93611,3
E211,"East West College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,66645,1
E211,"East West College of Engineering, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,91524,1
E211,"East West College of Engineering, Bengaluru",Mechanical Engineering (ME),GM,106946,1
E048,"East West Institute of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,86713,1
E048,"East West Institute of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,65407,2
E048,"East West Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,88008,1
E048,"East West Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,108498,3
E048,"East West Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,73053,4
E048,"East West Institute of Technology, Bengaluru",Civil Engineering (CV),GM,110360,1
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,86900,1
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,64384,3
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,94673,1
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,88757,3
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,88757,4
E048,"East West Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,49806,1
E048,"East West Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,109696,1
E048,"East West Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,108308,3
E048,"East West Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,92761,1
E048,"East West Institute of Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,69091,3
E048,"East West Institute of Technology, Bengaluru",Electronics & Computer Engineering (UE),GM,71964,1
E048,"East West Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,105814,1
E048,"East West Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,104180,3
E201,"G Madegowda Institute of Technology, Mandya District",Electronics & Comm- unication Engineering (EC),GM,91504,1
E171,"GITAM Deemed to be University, Bengaluru",Civil Engineering with Computer Application (CCA),GM,92790,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,5466,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,21709,3
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,38125,4
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,64349,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (CS),GM,6315,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (CS),GM,20658,3
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (CS),GM,32484,4
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (CS),KKR,56222,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (CS),KKR,58837,2
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,10410,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,24121,3
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,56380,4
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),KKR,81199,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,10733,1
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,24435,3
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,53533,4
E171,"GITAM Deemed to be University, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,107333,1
E171,"GITAM Deemed to be University, Bengaluru",Electrical & Computer Engineering (ECE),GM,32926,1
E171,"GITAM Deemed to be University, Bengaluru",Electrical & Computer Engineering (ECE),GM,99933,3
E171,"GITAM Deemed to be University, Bengaluru",Electrical & Computer Engineering (ECE),GM,99933,4
E171,"GITAM Deemed to be University, Bengaluru",Electrical & Computer Engineering (ECE),KKR,107980,1
E171,"GITAM Deemed to be University, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,17050,1
E171,"GITAM Deemed to be University, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,99036,1
E171,"GITAM Deemed to be University, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,75265,4
E171,"GITAM Deemed to be University, Bengaluru",Electronics & Communicati on Engineering (EC),GM,37265,3
E171,"GITAM Deemed to be University, Bengaluru",Electronics Engineering (VLSI Design & Technology) (VL),GM,24495,1
E171,"GITAM Deemed to be University, Bengaluru",Electronics Engineering (VLSI Design & Technology) (VL),GM,81522,3
E171,"GITAM Deemed to be University, Bengaluru",Mechanical Engineering (ME),GM,95156,1
E171,"GITAM Deemed to be University, Bengaluru",Mechanical Engineering (ME),GM,95156,3
E171,"GITAM Deemed to be University, Bengaluru",Robotics & Artificial Intelligence (RI),GM,9585,1
E171,"GITAM Deemed to be University, Bengaluru",Robotics & Artificial Intelligence (RI),GM,29322,3
E171,"GITAM Deemed to be University, Bengaluru",Robotics & Artificial Intelligence (RI),GM,86220,4
E171,"GITAM Deemed to be University, Bengaluru",Robotics & Artificial Intelligence (RI),KKR,66293,1
E051,"GM Institute of Technology, Davangere",Artificial Intelligence & Machine Learning (AI),GM,109678,1
E051,"GM Institute of Technology, Davangere",Computer Science & Engineering (CS),GM,106190,1
E051,"GM Institute of Technology, Davangere",Computer Science & Engineering (CS),GM,78310,3
E051,"GM Institute of Technology, Davangere",Computer Science & Engineering (CS),GM,69224,4
E051,"GM Institute of Technology, Davangere",Electronics & Comm- unication Engineering (EC),GM,108985,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Artificial Intelligence & Data Science (AD),GM,43300,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Artificial Intelligence & Data Science (AD),GM,69950,3
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Artificial Intelligence & Data Science (AD),GM,74720,4
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Artificial Intelligence & Data Science (AD),KKR,97455,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,38481,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,52101,3
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,56718,4
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,103167,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (CS),GM,33802,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (CS),GM,48397,3
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (CS),GM,54607,4
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (CS),KKR,55450,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Computer Science & Engineering (CS),KKR,92793,2
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Electronics & Comm- unication Engineering (EC),GM,64665,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Electronics & Communica- tion Engineering (EC),GM,102442,4
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Electronics & Communicati on Engineering (EC),GM,110904,3
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Information Science & Engineering (IS),GM,46110,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Information Science & Engineering (IS),GM,71549,3
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Information Science & Engineering (IS),GM,88717,4
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Information Science & Engineering (IS),KKR,95894,1
E055,"GSSS Institute of Engineering and Technology for Women, Mysuru",Information Science & Engineering (IS),KKR,95894,2
E049,"Garden City University, Bengaluru",Computer Science & Engineering (CS),GM,46466,1
E049,"Garden City University, Bengaluru",Computer Science & Engineering (CS),GM,106127,3
E049,"Garden City University, Bengaluru",Computer Science & Engineering (CS),GM,63842,4
E049,"Garden City University, Bengaluru",Computer Science & Technology (CN),GM,99891,1
E049,"Garden City University, Bengaluru",Computer Science & Technology (CN),GM,79136,3
E049,"Garden City University, Bengaluru",Electronics Engineering (VLSI Design & Technology) (VL),GM,71865,1
E049,"Garden City University, Bengaluru",Information Science & Engineering (IS),GM,104027,1
E049,"Garden City University, Bengaluru",Information Technology (INT),GM,109154,1
E049,"Garden City University, Bengaluru",Robotics (ROB),GM,73658,1
E050,"Global Academy of Technology, Bengaluru",Aeronautical Engineering (AE),GM,65088,1
E050,"Global Academy of Technology, Bengaluru",Aeronautical Engineering (AE),GM,76592,3
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,45980,1
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,80207,3
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,55758,4
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,98558,1
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,41564,1
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,63167,3
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,99801,4
E050,"Global Academy of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,101671,1
E050,"Global Academy of Technology, Bengaluru",Civil Engineering (CV),GM,82355,1
E050,"Global Academy of Technology, Bengaluru",Civil Engineering (CV),GM,104120,3
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,42145,1
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,79288,3
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,94669,4
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,100293,1
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (CS),GM,39809,1
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (CS),GM,75438,3
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (CS),GM,110697,4
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,83120,1
E050,"Global Academy of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,107333,2
E050,"Global Academy of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,70297,1
E050,"Global Academy of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,91719,3
E050,"Global Academy of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,61454,1
